mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,label
-544.3283,68.065346,-41.92601,-2.7480001,-3.1434445,-13.5470295,-18.889574,1.3460171,-8.263127,-19.611582,-2.576437,-3.9159644,-12.795957,-4.8364882,-8.7199,-9.039495,1.8837655,-3.5213516,-8.383492,-3.1821318,-0.54671115,-1.331198,3.6357193,12.075264,18.362005,14.80046,14.739277,7.0665345,-6.960833,-7.4531426,-6.115922,0.3993889,3.1127925,2.5080385,-2.0552287,-8.666937,-4.233367,1.8439059,4.0308423,2.2516286,happy
-593.0338,87.00576,-11.069688,11.646626,2.699509,8.812756,-10.377955,3.6212397,-9.885893,-4.544912,-9.207129,-4.522812,4.735434,-7.8273263,-3.793054,4.442195,0.28688237,-8.834418,0.933137,4.1805496,-3.7061753,-2.2178795,0.52997094,1.3580168,-3.333791,-5.3167014,-4.3021755,-1.177353,-2.4720814,-4.774241,-1.0456861,0.18649174,-5.480398,-1.5602808,0.21553287,-5.521323,-2.7385557,1.0028197,-1.8635736,-1.6204634,fearful
-564.8106,49.611744,-26.098267,1.3452973,-0.4374048,1.8002578,-22.009758,-0.5069052,-4.338506,-14.569734,-1.6748853,-4.069047,-7.0082483,-1.4795607,-5.704069,-2.779466,-1.9964855,-1.5256,-1.7758709,-0.08711068,5.8807054,5.147378,10.306829,15.612544,14.677541,13.018598,8.996176,5.5369906,-0.7338012,-0.4257858,-0.28161508,4.0525956,4.923875,1.8624351,-1.4411097,-2.6848106,-0.11275886,4.518061,6.5892487,3.5063694,happy
-574.1532,93.08748,-20.31747,13.36296,2.3799758,10.403664,-7.3006377,-5.2179027,-7.7539325,-4.060124,-9.529683,0.8935519,5.604499,-8.422763,-2.455189,5.126822,-5.008328,-5.641713,0.9203477,-1.869937,-5.8243713,-1.6131347,0.515371,-4.1535244,-5.0571556,-1.4698007,-0.36579546,-4.249236,-3.7165985,-0.16489798,-2.5675676,-3.2502635,-2.513823,-1.3752903,-1.2080034,-0.58626294,1.0971429,2.3475869,1.5429112,0.5763398,happy
-628.91437,68.758446,-14.555763,6.54016,-15.329204,-12.710939,-16.918839,-7.0311913,-10.722977,-14.1711,-8.338862,-7.22415,-7.8650136,-3.5237515,-5.488713,-7.9523644,-2.3038201,1.7801456,-1.5413111,0.42619714,6.126778,4.7094326,9.193182,6.67606,7.195913,7.7921867,2.5452044,1.9590284,-0.46203098,-2.544619,-2.894756,-1.638223,0.5890586,-1.699788,-3.6287336,-3.0520148,-3.2622838,-0.5539475,-0.08338397,0.08134403,fearful
-631.75,93.214134,-1.3919835,22.740835,3.3301446,9.901401,-2.6394234,0.20487954,-6.4452558,-5.4584174,-10.862579,-9.834219,7.1607714,-4.5744977,-5.751719,-1.7131789,0.2964297,-1.0670285,-0.3469806,0.6713857,-4.193985,-2.5989232,-0.54808116,-2.3511992,-5.3582497,-4.7144265,-0.97769225,-3.6266375,-8.829498,-3.5820625,-1.0623885,-3.0304258,-2.9288435,-4.631385,-1.7835604,-2.564673,-5.245851,-2.6918106,-0.9693534,-0.26114374,sad
-467.69034,88.74353,-22.824917,8.650245,8.164047,12.590626,-8.842552,4.703669,0.5902084,-11.224525,-5.6812215,3.2258606,0.323955,-8.673088,5.806296,4.444397,-5.729691,-3.3082507,0.5719467,-0.7033061,-3.0564866,-1.9690441,-3.2427988,-1.3506694,-2.1379018,-3.072891,-0.33704308,-3.0518723,-2.5363986,-1.2823793,-1.6279625,-0.17005987,-3.0781066,-0.8452675,-1.1323296,-4.482576,-2.11848,-3.4468238,-1.6559658,0.8529268,angry
-447.80685,55.07516,-45.33096,-1.4170848,-3.42783,-5.568099,-24.861605,-0.5145737,-7.0822334,-15.281109,-0.793222,1.3309698,-6.035534,-7.15406,-1.2992679,-9.199759,-8.394656,-2.6512566,-9.833534,-1.9913986,0.55597836,5.586451,10.902891,9.830353,14.078053,11.125462,2.7262428,0.15118228,-2.271363,-3.0843081,-1.5798537,1.5053189,3.5201707,1.6486824,-4.950933,-3.5729225,-0.99924386,2.765421,6.27704,0.39459184,angry
-457.39886,56.857685,-22.48385,0.8857254,-5.9423804,0.0857847,-20.643085,-9.278638,-9.853057,-19.32409,-11.604232,-6.69716,-4.882531,-12.923563,-9.385078,-2.0210865,-7.60806,-3.281559,0.6174628,-3.6614356,1.8136876,7.028773,11.490389,10.833845,8.577274,12.111056,6.807704,-0.832768,-0.96689343,-0.13650976,-2.7710123,0.12351418,1.8007146,-1.2762783,-1.3442822,-3.9648833,-4.2954307,0.26320082,1.6202623,-0.15970396,fearful
-706.5707,70.3463,-12.793666,7.5960355,-14.147132,1.1536568,-22.356876,-0.60653967,-5.9688997,-18.986126,-2.9669466,-3.295354,-4.182293,-6.2560754,-10.506924,-6.2035656,-6.1622024,-7.6259665,-8.340656,-4.3645444,2.7941246,4.143749,14.100368,14.238759,18.743439,16.163311,7.4378467,6.1797843,-3.6562595,-5.458943,-4.8566437,0.17590585,2.2506495,-2.6423817,-6.5398445,-7.6142173,-4.6970015,-0.8367392,5.432917,1.0587343,sad
-494.96085,58.257294,-33.77365,-2.036804,-4.3674507,-7.1377892,-19.973173,-2.090303,-9.928171,-18.295845,-5.450242,-3.0868344,-10.00924,-6.848112,-5.127826,-5.3799634,-0.6570238,-0.580431,-3.6315618,-1.9933693,5.1885557,3.5822468,4.748173,7.982776,11.016525,8.867446,2.8651228,3.362082,-3.1344867,-4.4139085,-3.3496797,-1.9115888,2.282343,-0.11115822,-0.5640616,-2.9135787,-4.199512,-0.8419496,0.5392502,-0.14977919,fearful
-642.2221,94.335434,5.7734637,24.688974,5.959347,15.570945,-0.94579154,5.252962,-2.5065324,-7.7397733,-6.5982757,-0.9037108,4.550311,-5.9054394,3.22919,5.612584,-2.7747147,-5.7285867,-1.1149296,-1.1762191,-7.5856214,-5.054987,-2.5787516,-2.3978667,-3.9823344,-2.3637507,-1.4434619,-6.414534,-2.7823212,-2.0637324,-3.8827617,0.6512036,-3.3669333,-3.309675,-2.6783857,-2.5257683,2.1153085,-0.0697084,1.5921538,1.2568555,calm
-625.15027,93.59779,2.7940419,24.631058,9.133203,13.530482,-3.2061365,4.7431393,0.25712192,-3.558907,-2.0181293,2.120226,0.38291782,-0.6259894,0.98669344,-4.079603,-1.3897275,1.5187032,-2.973974,-2.811047,-1.6918454,-3.327711,-2.2628584,-3.917353,-5.4456325,-3.4293926,-3.9094021,-4.500943,-2.9620733,-1.8451263,-2.9653027,-3.6119435,-4.373452,-3.0750482,-1.866877,-3.351951,-0.15259309,0.92403704,1.2465231,3.2694094,calm
-502.52536,86.998314,-22.844164,8.003024,0.6298245,18.374279,-13.987278,-7.0868526,-4.456882,-10.340735,-9.033975,-3.9742818,6.81486,-1.931785,-6.68596,1.7183077,-3.4591885,-7.852654,0.42923072,0.33409965,-8.86228,-5.5494084,-0.42555436,-2.488939,-5.278315,-5.791029,-3.3896966,-2.3801885,-4.05526,-3.9940932,-2.0469806,-2.06307,-5.230528,-3.3792934,-0.969425,-2.5134711,-1.1257783,0.019561276,0.096765555,-1.8785205,happy
-467.7169,77.473175,-15.993428,9.224144,4.814263,15.436856,-12.740803,-2.2300103,5.7492747,-1.3545654,-7.4778333,-0.074321024,-0.45508906,-3.33077,0.8880067,0.06100938,-3.3990123,-0.6084432,0.7086565,-3.9683805,-1.3694121,-2.5363467,-2.1104074,-0.7632485,-3.960799,-3.4014,-1.341666,-1.254655,-3.756442,-2.3722816,-1.5992311,-2.3782325,-2.8138542,-2.385199,-2.7867465,-2.1772408,-0.02143033,-0.027789883,0.9271411,2.6336284,angry
-513.95776,62.991955,-25.675707,-2.268023,1.0575712,-0.9599836,-15.04689,-5.0210843,-7.0918574,-13.555964,-5.5084763,1.5877608,-4.55591,-5.1766124,-1.0405717,-6.6904078,-3.6597853,0.38746557,-0.9720526,-1.4464332,5.3046393,8.4233465,7.1606097,11.393392,14.782318,15.93285,10.849998,5.8349805,2.3775148,-2.9837337,-1.1519744,4.030221,4.905171,3.7554548,-0.7187938,-2.2023878,0.5243636,4.639527,5.8823056,1.7245905,happy
-501.334,55.600937,-26.144798,-0.0529812,1.4196218,1.9538581,-23.086899,4.2400384,-8.3864355,-15.114741,-4.525156,-2.0325003,-6.768481,-4.037962,-6.7232823,-2.2492294,-2.829756,-0.002128036,2.6307387,-0.1313225,7.992159,8.032756,10.70025,15.82191,12.981824,10.594644,5.2157407,4.452392,1.6410292,-0.35520324,2.2530222,2.501644,2.6546402,1.1028913,-1.3770632,0.45311564,-0.33506432,2.3682346,3.158765,2.0108695,fearful
-593.7243,60.61529,-18.981514,-0.3141969,-9.430384,-12.884783,-17.260668,6.3279037,-15.197999,-16.645052,-5.7300224,-4.1031585,-7.8386016,-6.9533257,-11.567584,-9.275394,-0.076943435,-6.8944387,-7.04434,-5.07205,0.015359174,4.740038,11.3535,15.230844,18.630178,13.560858,10.75593,8.326996,-5.22341,-5.413767,-4.0220675,0.88107705,0.99106,2.5476406,0.071624905,-8.137942,-5.9623346,-0.3774581,4.3024826,2.7485557,sad
-581.83813,66.75364,-22.20431,7.7102823,-22.255346,-8.884213,-20.74198,-3.684482,-6.526966,-13.879203,-18.790655,-5.250021,-4.392685,-16.32226,-9.194693,-4.5973144,-4.013617,-3.6183662,-2.820315,-6.960365,3.6675956,6.867123,9.405541,18.15135,13.501124,18.772924,10.067551,1.4969234,1.9560953,-8.531161,-3.747311,3.305754,0.9481065,0.5964052,-6.2427154,-4.623164,0.9558911,1.4248521,4.0830464,0.0046211993,calm
-576.395,88.08224,-16.758827,20.37776,0.64129,8.986754,-7.332288,0.27644858,-4.3925323,-6.2739644,-7.642435,-2.612831,7.137473,-7.5439706,-5.9144154,2.972427,-3.922951,-3.7123775,2.197624,-2.069653,-3.6538289,-0.41745794,3.2750742,-4.8445096,-6.6029854,0.99541104,-1.7623237,-4.3709188,-3.893181,0.4905477,-0.42064318,-5.6334376,-0.77056843,-1.4300164,-4.7376776,-0.35779804,-0.026629413,1.2119359,1.3247797,2.547668,happy
-564.1988,48.087276,-30.171167,3.7314296,-12.154232,-1.0609294,-26.493326,-4.057263,-13.270091,-17.999256,-5.3275175,-6.5093255,-9.909275,-4.9507194,-11.604902,-6.2071037,-2.2618444,-7.029379,-5.124747,-0.37128636,1.8165212,2.3963366,9.997366,10.154198,11.933056,10.229351,4.8304424,2.360979,-4.231859,-2.012812,-3.265762,0.7996083,1.0074469,-2.1986325,-3.0851905,-4.6310167,-4.514876,0.19923194,1.9796798,0.68540776,sad
-562.0431,80.79245,-5.269926,20.484211,-1.1820927,9.017091,-3.3904366,3.0858245,-1.9365593,-4.9544735,-5.8677406,-5.492608,0.25298986,0.95826876,-3.484718,0.518145,-4.111387,-3.6762564,3.514032,-2.9105396,-5.0954137,-3.5273037,-0.9716206,-3.828607,-6.273731,-3.1729534,-3.9942162,-2.017572,-4.5365067,-4.019996,-3.0632975,-1.9234892,-4.1801186,-3.4297633,-2.4127722,-5.0183797,-2.725005,-1.4549773,-0.9525919,0.41260034,fearful
-462.97406,55.2628,-18.173729,-1.6235422,-11.528314,2.892033,-14.665139,-3.7889376,-4.341965,-12.768285,-7.738481,0.6400561,-2.6104708,-4.6884837,-3.8242652,-6.68274,-6.9092293,-6.0593443,-5.2390747,-6.896383,0.040632267,5.0116568,4.090112,8.197027,10.846594,10.993681,5.1812415,2.0725513,0.110493325,-2.2439961,-1.1088482,2.6047082,3.0946429,1.4937218,-0.14534892,-1.8571405,-0.39321414,3.2740257,4.0980506,1.4854475,angry
-626.08716,90.51898,7.8708715,14.408065,-0.6451079,13.414315,-6.1040115,5.747338,-3.6358387,-2.865928,-7.1598,-4.6032934,2.6566556,0.030829236,-4.7338524,-2.0796025,-1.9611086,-2.0248063,2.9382763,-4.5720763,-4.3265734,-3.8977296,-2.8095279,-3.3617055,-5.841891,-1.8271351,-3.6836553,-3.1451259,-4.5748506,-1.2692311,-1.2103072,-1.8239424,-5.1482186,-0.63781315,-2.7011151,-3.6528707,-1.6237776,-4.380246,-2.401231,-2.9800162,neutral
-449.59402,67.13266,-25.630037,-0.79609454,-7.0927057,3.4248312,-12.117536,-2.9257638,-3.8874161,-10.427784,-6.7041545,1.4374522,-2.6695223,-3.3824215,-1.9408407,-6.072823,-2.7432923,-4.672817,-3.5127182,-5.5027647,-1.05708,5.152075,5.441822,11.870235,14.204815,15.800269,8.544611,3.2802596,2.9293325,-0.79651743,0.86175334,4.093556,5.6342244,4.2584004,1.449156,-0.04256775,0.13212557,3.383281,5.642819,4.4821615,angry
-687.9568,51.624966,-16.162056,10.729056,-14.193818,-5.4189487,-21.811808,-10.890702,-8.709166,-17.434786,-6.051035,-4.724003,-11.9970665,-9.387038,-5.7055206,-8.329092,-5.6486826,-0.7566346,-6.4450593,-2.9752855,7.264914,5.0229697,6.2017546,14.328681,13.216532,11.224852,8.892801,3.4544125,1.2947289,-1.6660124,-1.6018502,0.8565192,1.1290069,0.058924485,-2.8188057,-3.0434778,-1.0695493,0.21078461,0.516823,-0.19432174,fearful
-611.7699,97.79598,2.520008,18.615246,-3.920133,10.752531,-5.0938444,1.5524127,-5.015025,-3.1015098,-7.973423,-5.3403645,2.1804724,-2.9338167,-5.677727,-2.2626383,-4.4603786,-2.62869,2.3643353,-4.823803,-3.3786035,-4.762651,-3.6510632,-3.168413,-8.052963,-1.129026,-3.459291,-3.8787467,-4.8329234,-3.6295965,-2.7484047,-2.2496576,-5.9477696,-3.7397358,-1.8983912,-4.312704,0.9736325,-0.051726237,1.5975786,1.1931835,happy
-627.6746,55.860367,-26.263073,6.1597733,-12.567522,-4.438489,-23.025911,-1.0568144,-15.838571,-15.627828,-5.6332026,-10.705402,-9.1451435,-8.76824,-13.566683,-8.174819,-2.8535576,-7.7743077,-5.8621497,-1.6903416,-1.0493281,2.5020616,9.033905,10.3824215,13.732443,13.589858,10.727435,7.5186787,-3.08546,-4.5153604,-4.740067,-1.5689479,0.8702987,1.3202015,-1.6085155,-8.310023,-5.4006863,0.28791296,3.459925,6.258526,sad
-743.85156,83.209755,6.148835,16.844841,4.217284,10.756313,-10.864485,-11.714431,-5.6982784,-5.5161033,-11.630149,-9.269183,-3.4196603,-8.668811,-8.715787,-6.211474,-4.265201,-7.6702967,-6.94912,-4.9847956,-6.154211,-5.572321,-3.2793713,-5.9315667,-6.978445,-6.282219,-4.9318976,-4.0470185,-6.2038093,-2.6316988,-2.5849204,-2.654621,-2.5006506,-3.257491,-1.9862883,-3.1835885,-1.6885575,-1.3942726,0.75338465,3.8378649,sad
-568.7283,96.680756,-13.214988,14.05742,3.791778,12.941264,-12.99532,-2.4609344,-5.173123,-9.022512,-9.536295,-1.3589331,0.29981062,-6.871963,-1.3329153,-3.6163583,-5.0636783,-0.74009645,0.38213694,-5.300467,-2.7257419,-2.492578,-3.7785394,-1.4147828,-7.126331,-6.079814,-2.4301615,-4.205347,-4.9231043,-2.3480275,-2.864774,-4.4312606,-5.544179,-2.401871,-3.5370944,-6.9709654,-3.0892506,-2.7307246,-1.9264339,1.8402221,sad
-663.6383,86.7359,-2.3696032,20.375744,4.4893084,12.719734,-6.852824,2.222089,-0.5330854,-2.5363214,-4.3670597,-3.1638296,1.0287582,1.1385229,-5.65895,-1.2546479,-1.976144,-1.11113,-0.2543801,-2.0095768,-1.7603693,-0.019195024,-1.489964,-1.2365777,-4.66815,-3.053165,-1.2159907,-2.1354632,-2.8897302,-2.1597903,-0.83516705,-1.4236753,-3.1836367,-1.3844366,-0.61978936,-0.7701313,1.970602,1.7578593,1.3482066,2.41698,happy
-589.5753,67.58066,-10.754452,7.033863,-1.5577097,4.189795,-18.276167,-2.5774882,-12.166449,-15.234688,-12.480122,-1.0488385,-5.8453517,-14.291613,-6.7287445,0.032407735,-5.1931086,-6.0471296,-3.5543373,-4.2508636,2.2596912,4.2564554,10.487988,9.2236595,10.631816,10.616875,3.3000202,5.2216406,-0.99128556,-3.387509,-1.725286,-0.36319393,0.52644485,0.050382502,-2.8391376,-4.425414,-4.0076933,-1.906533,0.39630666,-0.39667225,fearful
-618.5487,90.35856,9.771749,18.607016,-3.4624648,11.055097,-5.6767592,5.728295,-2.31908,0.99411416,-8.548085,-5.191008,3.27361,-1.870519,-4.6326184,-1.3385077,-4.4881487,-2.0638855,1.1177208,-6.273593,-3.5543718,-4.6156445,-4.256654,-3.5322878,-6.4113073,-1.6348625,-3.9415925,-3.8987472,-5.937564,-3.4685025,-3.897165,-2.9490902,-5.8196282,-3.1242542,-3.444675,-4.564148,0.78510815,-1.054517,1.1870255,1.0620834,calm
-602.67694,69.77595,-20.175901,2.0157185,-11.784804,-13.282732,-19.022844,5.2186933,-16.777044,-17.44518,-5.5901785,-7.6022506,-9.470693,-6.618364,-14.165158,-9.136726,-1.2115104,-6.740082,-6.046068,-2.75235,-1.5520033,1.8574264,7.7680707,13.030356,18.965084,15.916396,12.742259,7.485998,-7.1234884,-6.607331,-4.627591,-0.12271975,1.371418,2.082939,-2.8070092,-7.6125216,-2.793998,2.3972938,5.321411,2.0101013,calm
-675.6878,67.4236,-16.440035,3.063025,-9.993338,-4.9926724,-20.199022,-3.1734667,-8.083731,-18.962608,-2.939291,-1.9702369,-5.6366763,-4.2455053,-10.853718,-6.300096,-5.546506,-9.115078,-12.443368,-6.3545976,1.3335398,1.5340344,16.077791,17.664186,18.868643,18.498222,7.970159,3.3374557,-1.5159194,-4.4192395,-2.2876284,2.3808374,1.4957175,-1.1385183,-4.3969483,-4.32695,-2.9180877,-1.7217959,3.215527,0.002773337,neutral
-593.9891,95.04487,-9.308011,15.920155,8.00175,13.316666,-9.497374,-1.2145898,-2.088947,-8.202094,-9.470892,1.2689905,-1.2933018,-5.0497866,0.7827352,-4.722801,-5.805251,-0.73167163,0.6503393,-3.604714,-1.5003338,-1.4479843,-2.2814262,-1.8681829,-6.220947,-3.5857987,-1.9645969,-1.9273586,-4.4208674,-3.0651274,-0.40087038,-1.9946846,-4.1829715,-1.9456989,-3.3398666,-3.7709782,0.021184716,-1.9730191,-1.2159927,1.4911495,sad
-502.67456,47.723537,-26.40619,0.6526992,1.7396597,-0.104955494,-22.67584,2.6367712,-4.9966574,-15.778188,-6.9976287,0.557775,-6.127945,-5.3281765,-4.919471,-3.00335,-3.6239033,0.98343027,2.4451447,-1.4504855,8.143385,9.402128,10.771134,14.514983,13.991973,9.782656,5.2907233,3.8438826,-0.21020705,-0.9052388,0.6156986,2.1545174,3.0661912,2.0874329,-0.6285337,-0.72329706,-0.54869413,2.6585388,4.1593347,2.9129252,fearful
-724.41174,76.014534,10.459235,14.647155,7.484908,7.985818,-6.101193,-10.599159,-6.2452073,-7.4253736,-10.422481,-7.3295593,-4.1122456,-9.00685,-7.488718,-4.8634477,-7.683469,-7.4616356,-4.714841,-6.141595,-6.996532,-4.2224617,-5.1063504,-7.149809,-4.794242,-6.015365,-4.7971373,-2.364165,-5.539931,-2.89996,-0.98151714,-2.227195,-2.5299067,-2.2122695,0.052698165,-0.15274644,-0.3521075,0.44384533,0.95611054,1.8089479,sad
-601.0603,97.88506,-7.912201,16.709486,7.8247914,10.837642,-8.442585,1.3243356,-1.3104291,-5.307903,-6.4681044,2.2667546,-1.8731141,-4.573642,2.1451695,-3.9259017,-3.4867673,2.465572,-0.08952503,-4.9233465,-0.28819135,-1.5745357,-3.7882204,-1.5866264,-5.658162,-3.0156367,-1.8911237,-3.9843738,-3.5840921,-2.0447974,-2.7306204,-3.8026612,-3.875695,-2.312158,-2.0286593,-5.290263,-3.369732,-2.8115466,-3.5881639,-1.6779437,neutral
-648.9725,91.665794,1.1449566,15.713452,4.6817384,8.849643,-1.945431,-1.9274498,-11.085534,-11.355506,-13.4600115,-6.1308627,2.1363435,-8.5767975,-3.7804072,-4.9481134,-8.525575,-1.1152432,2.4822333,-4.3191233,-10.245383,-3.4390686,-2.9471815,-6.562651,-8.680394,-7.8987074,-2.7506125,-6.951166,-8.730676,-2.561928,-4.121418,-5.3924623,-5.0481114,-3.89384,-5.185261,-5.459934,-3.1220798,-4.6447787,-2.1409116,-0.01227587,sad
-501.17807,51.94045,-27.606468,8.24241,-16.467056,2.1018667,-19.569218,-7.978705,-10.363756,-12.394137,-16.912304,-5.934199,-2.6080954,-14.134339,-11.163003,-5.4143624,-9.944789,-4.129021,-6.1360893,-10.0253,-0.5282127,6.3372073,7.744082,9.556694,12.538952,11.35826,5.6838408,0.43681926,-0.08472516,-3.1680233,-4.378614,2.1277208,1.4643557,3.2580593,-2.3932788,-4.513972,-0.07993879,-1.2032526,2.2624993,1.4450772,fearful
-604.04254,47.90087,-11.261978,2.0234075,-5.855734,1.2334144,-26.111414,7.280678,-12.365848,-15.21335,0.50322276,-2.9690506,-4.9027753,-3.4321167,-8.831732,-1.3546678,-4.311003,-1.7349826,-6.3677773,-4.122247,5.388622,7.589006,16.709558,23.060396,20.761353,17.82585,10.403559,4.0699143,-0.052992325,-0.91859496,1.4277408,3.127769,4.317942,-0.7193376,-0.72550625,-3.3715093,-2.0137405,0.687072,1.1002793,1.9985381,neutral
-610.43536,90.12093,10.395317,26.157663,-4.3285885,9.784713,-6.8664527,5.053423,-4.8427467,-0.44638112,-8.919946,-8.45729,3.3724985,-1.7073382,-6.6077557,-2.5474205,-4.619858,-4.5546956,3.8431604,-7.3105936,-3.829218,-4.4344516,-3.8711708,-6.6237164,-8.32561,-2.6613839,-5.349784,-2.7258594,-7.4117827,-3.2226782,-3.2600694,-3.9750636,-6.7039647,-4.2633085,-2.249033,-5.6739335,0.76623636,1.0504754,2.1137097,-0.022987677,calm
-598.689,84.9518,-9.601196,14.36393,0.5512003,8.880746,-8.474035,-3.856248,-8.890462,-5.3138075,-15.2036495,-8.012406,4.3821125,-6.3349814,-3.4967313,-3.706592,-7.7038145,-2.3593726,-0.6717452,-5.0744176,-7.3469167,-3.7873013,-2.538853,-5.616614,-8.292826,-7.284336,-4.0113053,-6.586161,-7.032541,-2.3144069,-3.3382225,-5.6257563,-6.460206,-2.163676,-4.2825227,-3.5998623,1.0367504,-0.53220636,-0.5406105,0.1400669,calm
-470.1107,41.19938,-26.307604,5.082146,-9.950714,-3.0679774,-21.086746,0.09628095,-12.156837,-14.558952,-4.201568,-5.52767,-10.439159,-5.604303,-10.394801,-3.7178295,-4.5670905,-5.4278374,-3.9794548,-0.8075057,-0.86166674,2.0492845,10.092592,9.425771,9.998328,8.997757,4.7025676,2.7749867,-4.343587,-2.624828,-3.2151632,0.012239965,0.33086145,0.09828212,-1.8153417,-5.4182262,-4.4038963,-0.32880947,1.2671924,2.302992,fearful
-535.43,80.86925,-1.8545526,22.577997,-1.667725,5.8212523,-5.2867303,4.8853216,-1.8635049,-2.6932168,-6.368726,-6.687764,3.3878562,1.5841105,-5.10438,0.77497375,-3.6417124,-3.0392396,1.6825043,-3.677016,-3.7542665,-0.41412032,-2.8172696,-3.3555777,-3.247104,-1.7107646,-2.9092376,-2.3804433,-3.6268816,-3.5279725,-3.0595884,-1.4678321,-4.9761415,-2.8494048,-2.7201824,-3.5542,-3.787321,-2.3249137,-0.75403637,-0.14792758,angry
-550.94244,59.39226,-25.672401,5.5125566,-14.894614,-3.8267875,-19.273947,-8.8004265,-6.17596,-16.030125,-17.620377,-5.863031,-1.8193698,-13.050064,-11.805481,-4.8233447,-8.256046,-2.9702682,-3.1831036,-8.849028,1.7476542,8.100246,7.9186397,9.896321,13.892504,12.38881,9.827166,1.6526242,0.2080414,-4.1574726,-9.090961,2.3941512,3.6408317,0.93652683,-1.98115,-6.719819,-2.895877,0.19623232,4.0587726,2.9031932,fearful
-494.18506,59.137947,-20.245045,2.4486787,-6.200146,-2.2277384,-20.022724,-7.51349,-14.811326,-24.50084,-10.30617,-4.7631545,-5.177505,-14.410956,-10.49468,-1.9690793,-4.269367,0.34199512,-1.7629246,-4.817263,4.068074,5.735574,9.102013,12.995234,11.42716,17.589466,11.763039,1.9828748,1.2154756,-4.17462,-4.5124583,0.2659569,3.0571554,2.5010042,-2.4857066,-6.9659004,-2.2328417,3.1779456,1.4578613,0.14850414,calm
-692.6063,98.60911,-1.8143675,11.4516945,-1.2869952,11.604399,-9.827007,-5.4957666,-8.273283,-7.12093,-6.4350176,-5.918228,-4.3767757,-10.595287,-3.5009446,0.9052489,-1.5939732,-8.245402,-4.2684727,-0.6039599,-1.5914286,-4.389612,-3.5070562,-1.9565251,-5.4196024,-3.9805775,-3.7419941,-4.641736,-3.3928666,-4.5694327,-3.3887823,-2.509737,-5.873576,-2.5652957,-2.5273416,-4.952024,-2.7099562,-4.6431427,-3.9829545,-2.109741,neutral
-508.45132,56.957127,-30.369537,5.7961035,-6.125142,-2.9984262,-18.640154,0.6982749,-10.7626095,-12.989679,-6.878802,-5.2977333,-11.687007,-7.719111,-8.993376,-7.1579013,-2.8577528,-3.8516598,-4.5993824,0.3155063,3.1878073,4.4347105,9.307414,8.1087265,7.339476,7.2919917,4.3009424,1.0289438,-2.5512748,-2.2843451,-2.6448314,1.2603483,0.6981322,-1.5242442,-1.6031587,-3.4957023,-2.189099,2.01305,2.690409,1.4221791,fearful
-558.674,82.736534,-11.239158,22.802341,0.08566619,6.6244802,-6.3716683,-2.2670863,-7.5499883,-8.232931,-8.372186,-3.522215,3.6726906,-5.7856183,-5.0590773,-1.7637011,-5.6326146,0.5431587,0.9204096,-6.894236,-4.076475,-0.5055098,-0.13062182,-6.851379,-7.0710263,0.07117174,-2.499742,-7.864857,-5.1319413,-0.17081417,-5.074459,-6.76722,-1.9076589,-3.1586647,-4.5139422,-1.5893826,0.26475593,1.7383907,0.9338332,2.4517946,calm
-492.9801,91.09434,-15.301696,10.409676,2.6243577,11.075974,-27.09677,-4.941815,1.3648312,-2.1660476,-8.731759,-2.3456697,2.3908918,-4.1693926,-4.999102,0.5030129,-1.9918953,-4.111441,0.315836,-2.7231088,-5.413418,-1.2740467,-1.2791126,-3.350598,-5.0562644,-2.5265713,-3.8264353,-3.7499537,-2.8822072,-3.4358199,-2.5254638,-0.7475453,-4.712082,-1.6146685,-0.717698,-1.9442775,0.90388334,-0.3324302,-0.730409,0.79984236,angry
-475.34906,48.055363,-32.368298,-1.3547144,-1.1538941,-7.481782,-18.427002,-0.8111408,-8.802481,-14.789687,-2.6426828,-2.796636,-9.456529,-4.1325917,-8.84559,-2.1328816,0.8248682,-3.3578482,-2.4553225,-1.5852783,0.04632842,1.8383416,7.4812775,9.779511,10.9960575,9.767382,5.6326666,1.1060784,-6.1409755,-4.3810515,-0.51710397,3.5219927,1.825935,-1.8446689,-2.9984,-5.1991663,-0.21471556,3.9822466,2.5174503,-1.2449902,happy
